Pic ID,Date,Bank Name,Zipcode,State,Amount
14760,15-12-2021,,77402,TX,214
14761,15-12-2021,,77021,TX,144.9.7
14762,15-12-2021,bank of america,77459,TX,60
14762,15-12-2021,bank of america,77033-2026,TX,45
14762,15-12-2021,bank of america,,,30
14763,15-12-2021,allegiance bank,77241-1314,TX,91.6
14763,15-12-2021,allegiance bank,76502,TX,819.45
14763,15-12-2021,allegiance bank,77354,TX,807
14763,15-12-2021,allegiance bank,77021,TX,607
14763,15-12-2021,allegiance bank,,,560
14763,15-12-2021,allegiance bank,,,532.29
14763,15-12-2021,allegiance bank,,,41.1314
14763,15-12-2021,allegiance bank,,,130.98
14764,14-12-2021,wells fargo,33134,FL,40.02
14764,15-12-2021,,19115-2912,PA,
14765,15-12-2021,td bank,19115,PA,2.3334
14766,15-12-2021,citi,19149-0089,PA,90.58
14769,15-12-2021,,19115-2204,PA,350
14770,15-12-2021,,19401,PA,956.69
14770,15-12-2021,,19067,PA,723.01
14772,15-12-2021,,19149,PA,
14773,15-12-2021,,19152,PA,53
14775,15-12-2021,bank of america,19115-1110,PA,
14777,15-12-2021,,,,"5,000.00"
14777,15-12-2021,,,,"10,000"
14778,15-12-2021,,19312,PA,"19,450.00"
14780,15-12-2021,,19116-2326,PA,529
14783,14-12-2021,bank of america,1810,MA,75
14783,14-12-2021,american express,,,
14786,15-12-2021,pnc bank,19116,PA,
14789,15-12-2021,,,,455
14789,15-12-2021,,,,388
14789,15-12-2021,,,,353
14789,15-12-2021,,,,27.021
14791,15-12-2021,regions,33176-1432,FL,225.23
14792,15-12-2021,regions,33178,FL,
14793,15-12-2021,regions,33196,FL,69
14794,15-12-2021,regions,33012-7114,FL,202.66
14795,15-12-2021,regions,33173,FL,
14797,15-12-2021,wells fargo,33317-2309,FL,4
14798,15-12-2021,wells fargo,33186-5152,FL,
14801,15-12-2021,wells fargo,33193,FL,414.29
14804,15-12-2021,wells fargo,33317,FL,245
14808,15-12-2021,capital one,70047,LA,80
14809,15-12-2021,capital one,70124,LA,12.5.2021
14809,15-12-2021,capital one,,,100
14811,15-12-2021,,,,5.2
14811,15-12-2021,,,,300
14811,15-12-2021,,,,2.501.0
14813,15-12-2021,citi,90221,CA,
14821,15-12-2021,chase,91356,CA,
14822,15-12-2021,chase,46806,IN,"4,923.90"
14822,15-12-2021,chase,43537,OH,
14826,15-12-2021,chase,,,"2,235.00"
14826,15-12-2021,regions,,,
14827,15-12-2021,chase,,,300
14827,15-12-2021,regions,,,"1,000"
14829,15-12-2021,,,,"37,500"
14830,15-12-2021,,,,"18,600"
14837,15-12-2021,suntrust,20878,MD,"8,500.00"
14837,15-12-2021,suntrust,48348,MI,
14838,15-12-2021,suntrust,48309,MI,756.73
14838,15-12-2021,suntrust,20772,MD,
14839,15-12-2021,pnc bank,48312,MI,495
14839,15-12-2021,pnc bank,20707,MD,
14840,15-12-2021,,29202,SC,70
14840,15-12-2021,,20190,VA,
14840,15-12-2021,,22046,VA,
14841,15-12-2021,usaa,78288,TX,"26,975.65"
14842,15-12-2021,wells fargo,16061,PA,647.86
14842,15-12-2021,wells fargo,20794,MD,
14842,15-12-2021,wells fargo,48430,MI,
14851,15-12-2021,,90071-2427,CA,47.8
14851,15-12-2021,,4051,ME,"2,947"
14852,15-12-2021,,90621-2587,CA,
14858,15-12-2021,,53150-8717,WI,84
14858,15-12-2021,,53045,WI,642.1
14858,15-12-2021,,,,"11,755.00"
14859,15-12-2021,wells fargo,53109,WI,84
14859,15-12-2021,wells fargo,60675,IL,687
14859,15-12-2021,wells fargo,,,2.1
14860,15-12-2021,,53115-2922,WI,442.1
14860,15-12-2021,,53121,WI,"1,350.00"
14861,15-12-2021,wells fargo,53207-4407,WI,650.15
14882,16-12-2021,usaa,71259,LA,47.78
14883,16-12-2021,,77221,TX,314
14883,16-12-2021,,77402,TX,250
14885,16-12-2021,bank of america,,,44
14886,16-12-2021,allegiance bank,77354,TX,607
14886,16-12-2021,allegiance bank,77021,TX,560
14886,16-12-2021,allegiance bank,,,117.71
14889,16-12-2021,citi,,,36.41
14900,16-12-2021,td bank,19312,PA,"19,450.00"
14902,16-12-2021,,19115,PA,529
14904,16-12-2021,,,,353.01
14913,16-12-2021,pnc bank,16530,PA,878.22
14913,16-12-2021,pnc bank,,,426
14918,16-12-2021,chase,90815-4508,CA,81.78
14919,16-12-2021,chase,33172-5597,FL,
14919,16-12-2021,chase,90032-3407,CA,
14920,16-12-2021,,90022,CA,332.46
14921,16-12-2021,citibank,32203-2210,FL,31
14922,16-12-2021,citibank,60103,IL,
14923,16-12-2021,,60441-4392,IL,50
14926,16-12-2021,chase,75266-0456,TX,504
14926,16-12-2021,chase,60432,IL,
14926,16-12-2021,chase,19720,DE,
14927,16-12-2021,,53072,WI,134
14927,16-12-2021,,79998-1106,TX,
14928,15-12-2021,,12734,NY,"9,769.87"
14928,16-12-2021,,60046,IL,115.69
14929,16-12-2021,citibank,10305,NY,
14932,16-12-2021,,53204,WI,450.74
14932,16-12-2021,,53210,WI,
14933,16-12-2021,bmo harris bank,46055-9336,IN,
14936,16-12-2021,bank of america,64110-3058,MO,
14937,16-12-2021,,53204-1758,WI,
14938,16-12-2021,community bank,53086,WI,"7,500.00"
14938,16-12-2021,community bank,53029,WI,
14939,16-12-2021,,53204,WI,312
14939,16-12-2021,,,,"2,034.00"
14940,16-12-2021,bmo harris bank,53204,WI,137.53
14940,16-12-2021,bmo harris bank,53207,WI,
14940,16-12-2021,,53204,WI,300.28
14940,16-12-2021,,53219,WI,
14941,16-12-2021,chase,53215-2626,WI,550
14941,16-12-2021,,53224,WI,640.58
14942,16-12-2021,navy fed,,,
14943,16-12-2021,,53005,WI,"43,395.72"
14945,16-12-2021,fifth third bank,46226,IN,77.95
14946,16-12-2021,,53214-4303,WI,"1,000.00"
14946,16-12-2021,,53110-1917,WI,30
14947,15-12-2021,wells fargo,33175-7028,FL,20.2
14949,16-12-2021,pnc bank,35004,AL,420
14949,16-12-2021,pnc bank,46032,IN,
14950,16-12-2021,bank of america,10004,NY,"1,268.40"
14951,16-12-2021,navy fed,22119-3000,VA,900
14951,16-12-2021,pnc bank,46032-7568,IN,200
14951,16-12-2021,pnc bank,40588-0951,KY,
14953,16-12-2021,pnc bank,47933,IN,"5,807.50"
14953,16-12-2021,pnc bank,46903-0902,IN,
14954,16-12-2021,,46403,IN,
14957,16-12-2021,,46902,IN,160
14957,16-12-2021,,46060,IN,
14958,16-12-2021,bmo harris bank,46060-3866,IN,320
14959,16-12-2021,pnc bank,47933,IN,"6,465.82"
14959,16-12-2021,citibank,,,30
14960,16-12-2021,,46060,IN,160
14960,16-12-2021,,,,16.21
14961,16-12-2021,td bank,19103,PA,285.99
14961,16-12-2021,td bank,07101-6800,NJ,
14961,16-12-2021,td bank,19333,PA,
14961,16-12-2021,td bank,19301,PA,
14962,16-12-2021,,19333,PA,810
14962,16-12-2021,,19317,PA,
14963,16-12-2021,,19809,DE,5.19
14964,16-12-2021,,19010,PA,100
14964,16-12-2021,,19333,PA,
14965,16-12-2021,bank of america,19301,PA,263.2
14966,16-12-2021,bank of america,19301,PA,
14969,16-12-2021,bank of america,19355,PA,"2,000"
14970,16-12-2021,the bank of new york mellon,19010-2233,PA,
14970,16-12-2021,the bank of new york mellon,10286,NY,
14972,16-12-2021,bank of america,33063-7337,FL,925.01
14972,16-12-2021,bank of america,,,6.28.2021
14973,16-12-2021,bank of america,33071-7819,FL,630
14976,16-12-2021,bank of america,32968-4030,FL,630
14980,16-12-2021,bank of america,33436-2456,FL,300.08
14981,16-12-2021,bank of america,33076,FL,
14982,16-12-2021,bank of america,33449-4601,FL,377
14982,16-12-2021,bank of america,33308-6723,FL,6.28
14982,16-12-2021,bank of america,,,426
14982,16-12-2021,bank of america,,,266
14983,16-12-2021,bank of america,33436-1305,FL,400
14986,16-12-2021,bank of america,34987,FL,
14987,16-12-2021,bank of america,33063-4009,FL,208
14988,16-12-2021,bank of america,34987-1906,FL,174
14989,16-12-2021,bank of america,33065,FL,
14990,16-12-2021,bank of america,33025-5648,FL,351.01
14991,16-12-2021,bank of america,33428-7714,FL,280
14991,16-12-2021,bank of america,33321-5357,FL,85
14992,16-12-2021,bank of america,11763-2036,NY,838
14993,15-12-2021,bank of america,92823,CA,185.82
14993,15-12-2021,bank of america,33021,FL,
14993,16-12-2021,bank of america,33463-8216,FL,585
14996,16-12-2021,bank of america,23843,VA,747
14996,16-12-2021,bank of america,34957-4473,FL,
14997,16-12-2021,bank of america,30223-7299,GA,619
14998,16-12-2021,bank of america,33463-8330,FL,
14999,16-12-2021,bank of america,32976-7321,FL,
15000,16-12-2021,bank of america,34957-4483,FL,747
15001,16-12-2021,bank of america,33025,FL,
15001,16-12-2021,bank of america,33173-1065,FL,
15002,16-12-2021,bank of america,33196-2551,FL,100
15002,16-12-2021,td bank,,,"5,486.74"
15002,16-12-2021,td bank,,,"5,125.86"
15002,16-12-2021,td bank,,,"5,025.86"
15002,16-12-2021,td bank,,,373.81
15002,16-12-2021,td bank,,,300
15002,16-12-2021,td bank,,,"2,512.93"
15002,16-12-2021,td bank,,,"2,300.00"
15002,16-12-2021,td bank,,,100
15004,16-12-2021,suntrust,53037,WI,60
15004,16-12-2021,suntrust,53718,WI,
15005,16-12-2021,federal,13350,NY,"4,434.49"
15005,16-12-2021,federal,11204,NY,"4,096.34"
15005,16-12-2021,federal,11354,NY,"4,021.09"
15005,16-12-2021,federal,11206,NY,3.990.32
15005,16-12-2021,federal,10119,NY,"3,537.62"
15006,16-12-2021,chase,11201,NY,"5,000.00"
15008,16-12-2021,citibank,07738-0905,NJ,880
15009,16-12-2021,,18360,PA,
15011,16-12-2021,,,,"5,942.62"
15012,16-12-2021,bank of america,11213-4449,NY,
15013,16-12-2021,community bank,,,"2,000.00"
15014,16-12-2021,citi,,,855
15017,16-12-2021,,,,6
15018,16-12-2021,pnc bank,,,49.99
15020,16-12-2021,,27051,NC,"2,150.98"
15022,16-12-2021,,27615,NC,762
15022,16-12-2021,,27675-9012,NC,
15022,16-12-2021,pnc bank,,,85.58
15022,16-12-2021,pnc bank,,,11.19
15023,16-12-2021,chase,,,975
15023,16-12-2021,chase,,,0.458
15023,16-12-2021,pnc bank,60181,IL,
15027,16-12-2021,,60446,IL,4.55
15028,16-12-2021,community bank,60402,IL,15.19
15028,16-12-2021,community bank,60525,IL,
15029,16-12-2021,,61802-8630,IL,50
15030,16-12-2021,,60505,IL,138.29
15030,16-12-2021,,35953,AL,
15030,16-12-2021,,60540,IL,
15031,16-12-2021,,60061-1582,IL,471.68
15032,16-12-2021,,,,80
15032,16-12-2021,,02940-3050,RI,2.03
15033,16-12-2021,wells fargo,19106,PA,283.68
15034,16-12-2021,,60426,IL,217.15
15034,16-12-2021,,16427,PA,
15037,16-12-2021,,53027-8609,WI,49.83
15038,16-12-2021,fifth third bank,,,875
15038,16-12-2021,fifth third bank,,,49.83
15038,16-12-2021,fifth third bank,,,49
15038,16-12-2021,fifth third bank,,,187
15039,16-12-2021,chase,79240,TX,"4,983.32"
15040,16-12-2021,us bank,60608,IL,130
15040,16-12-2021,us bank,33634,FL,"1,506.86"
15041,16-12-2021,chase,60608,IL,431.52
15041,16-12-2021,chase,50632,IA,
15042,16-12-2021,,53151,WI,"2,629.94"
15042,16-12-2021,,53214,WI,
15042,16-12-2021,,60637,IL,4.8
15043,16-12-2021,chase,66102,KS,747.87
15043,16-12-2021,chase,75019,TX,
15043,16-12-2021,chase,30339,GA,
15043,16-12-2021,citi,,,6.866.71
15043,16-12-2021,citi,,,"6,866.71"
15043,16-12-2021,citi,,,"2,500"
15045,16-12-2021,citi,,,"10,755.96"
15046,16-12-2021,citi,,,793.24
15046,16-12-2021,chase,,,47.92
15046,16-12-2021,,,,284.24
15046,16-12-2021,,,,2.149.39
15046,16-12-2021,,,,150.86
15046,16-12-2021,,,,13.99
15049,16-12-2021,bank of america,33065-2367,FL,4
15049,16-12-2021,bank of america,,,135
15051,16-12-2021,chase,95403,CA,5
15052,16-12-2021,chase,33431,FL,75
15053,16-12-2021,community bank,33071,FL,
15054,16-12-2021,capital one,33071,FL,7.93
15054,16-12-2021,bank of america,84130,UT,
15055,16-12-2021,,33321-8725,FL,"8,000.00"
15066,16-12-2021,,61080,IL,490.31
15067,16-12-2021,,53213-4063,WI,760.38
15067,16-12-2021,,53204,WI,
15069,16-12-2021,,53215,WI,109
15069,16-12-2021,,,,92.38
15070,16-12-2021,bmo harris bank,28574,NC,"1,049.72"
15070,16-12-2021,bmo harris bank,53186-1004,WI,
15070,16-12-2021,bmo harris bank,53051,WI,
15070,16-12-2021,bmo harris bank,53051,WI,"1,246.31"
15070,16-12-2021,bmo harris bank,28589,NC,
15073,16-12-2021,,53201,WI,446
15074,16-12-2021,bmo harris bank,61080,IL,9.23.204
15074,16-12-2021,bmo harris bank,,,33.5
15075,16-12-2021,first national bank,61080,IL,
15076,16-12-2021,,46311,IN,448.94
15077,16-12-2021,,53040-9103,WI,15
15090,17-12-2021,,3431,NH,0
15092,17-12-2021,,08201-2036,NJ,6.45
15093,17-12-2021,federal credit union,43016,OH,82.18
15093,17-12-2021,federal,43230,OH,
15094,17-12-2021,federal,4967,ME,75
15096,17-12-2021,chase,43213,OH,605
15096,17-12-2021,chase,,,600
15098,17-12-2021,pnc bank,43220-3620,OH,296.7
15103,17-12-2021,bank of america,33026,FL,1.600.00
15105,17-12-2021,morgan stanley,64106,MO,65
15105,17-12-2021,umb bank,,,
15107,17-12-2021,wells fargo,90036-3220,CA,82
15109,17-12-2021,wells fargo,90049-1510,CA,304.5
15112,17-12-2021,wells fargo,47916,IN,479
15112,17-12-2021,wells fargo,91786,CA,
15114,17-12-2021,citi,,,43.33
15115,17-12-2021,bank of america,,,447.98
15115,17-12-2021,bank of america,,,293.1
15119,17-12-2021,first citizens bank,,,
15122,17-12-2021,fidelity bank,27619-7523,NC,238
15123,17-12-2021,,,,"26,571.82"
15133,17-12-2021,,27702,NC,610
15141,17-12-2021,wells fargo,33175-7028,FL,2.21
15143,17-12-2021,wells fargo,33175,FL,110
15146,17-12-2021,chase,33174-1082,FL,0
15147,17-12-2021,wells fargo,33026-1815,FL,4
15148,17-12-2021,chase,33018,FL,100
15149,17-12-2021,chase,33139-6945,FL,
15150,17-12-2021,chase,33184-1115,FL,95.13
15151,17-12-2021,chase,33026-1822,FL,50
15151,17-12-2021,chase,,,249.78
15154,17-12-2021,financial credit union,33186,FL,
15154,17-12-2021,financial credit union,33126-4099,FL,
15155,17-12-2021,,33024,FL,92.5
15155,17-12-2021,,33015,FL,
15156,17-12-2021,chase,33175-6855,FL,
15157,17-12-2021,chase,33186-3978,FL,350
15158,17-12-2021,financial credit union,33028,FL,192.01
15159,17-12-2021,suntrust,33026,FL,69
15160,17-12-2021,,33196-0000,FL,90.67
15160,17-12-2021,,33122,FL,
15161,17-12-2021,ocean bank,33175,FL,29.85
15162,17-12-2021,suntrust,33186,FL,"1,260"
15163,17-12-2021,td bank,33182,FL,
15164,17-12-2021,regions,33182,FL,
15165,17-12-2021,citibank,78213,TX,940.08
15165,17-12-2021,citi,37230-5053,TN,800
15165,17-12-2021,suntrust,97204-1235,OR,634
15165,17-12-2021,,19720,DE,50
15165,17-12-2021,,,,4.15
15165,17-12-2021,,,,"1,384.17"
15177,17-12-2021,bank of america,33116-2435,FL,340.45
15178,17-12-2021,bank of america,33165-5117,FL,
15179,17-12-2021,bank of america,33193-3140,FL,209.866
15180,17-12-2021,bank of america,33186,FL,69
15181,17-12-2021,bank of america,33173-4223,FL,
15182,17-12-2021,bank of america,33196-2511,FL,
15183,17-12-2021,bank of america,38017-4529,TN,
15184,17-12-2021,bank of america,06073-3314,CT,220
15185,17-12-2021,bank of america,91306,CA,818.994.8200
15185,17-12-2021,bank of america,,,77
15185,17-12-2021,bank of america,,,620
15186,17-12-2021,bank of america,06033-3293,CT,4
15186,17-12-2021,bank of america,18515,PA,293.57
15187,17-12-2021,bank of america,33178-5510,FL,243
15188,17-12-2021,bank of america,33176-1384,FL,100
15189,17-12-2021,bank of america,33156-7540,FL,300
15190,17-12-2021,bank of america,33186-8930,FL,
15191,17-12-2021,bank of america,33175-3701,FL,
15192,17-12-2021,bank of america,33185-5055,FL,85.68
15193,17-12-2021,bank of america,33411-5512,FL,
15194,17-12-2021,bank of america,33173-2600,FL,166
15195,17-12-2021,bank of america,33193-1244,FL,
15196,17-12-2021,bank of america,33186-8950,FL,170
15197,17-12-2021,bank of america,33173-2608,FL,166
15198,17-12-2021,bank of america,33176-6848,FL,
15199,17-12-2021,bank of america,33172-7828,FL,
15200,17-12-2021,bank of america,33156-7517,FL,300
15201,17-12-2021,bank of america,33012-7128,FL,
15202,17-12-2021,bank of america,33182-2416,FL,
15203,17-12-2021,bank of america,33126-3819,FL,
15204,17-12-2021,bank of america,33155-4331,FL,241.6
15206,17-12-2021,,8054,NJ,382.22
15207,17-12-2021,,,,600
15208,17-12-2021,,,,47.18
15209,17-12-2021,bb&t,27587,NC,50
15209,17-12-2021,bb&t,,,4
15211,17-12-2021,fidelity bank,,,
15212,17-12-2021,community bank,27587,NC,"2,000.00"
15213,17-12-2021,first citizens bank,,,5.2
15219,17-12-2021,,,,223.2
15226,17-12-2021,wells fargo,33185,FL,
15228,17-12-2021,,43213,OH,
15229,17-12-2021,wells fargo,33174,FL,150
15229,17-12-2021,wells fargo,33172-5554,FL,
15230,17-12-2021,wells fargo,33196,FL,9.3021
15233,17-12-2021,federal,33172,FL,159.4
15233,17-12-2021,federal,33016,FL,
15236,17-12-2021,chase,,,295
15238,17-12-2021,,2026,MA,
15239,17-12-2021,chase,33415-8308,FL,320
15241,17-12-2021,wells fargo,33193,FL,34.67
15242,17-12-2021,ocean bank,33194,FL,20.2
15245,17-12-2021,wells fargo,33172,FL,4
15246,17-12-2021,ocean bank,33184,FL,745
15246,17-12-2021,ocean bank,33174,FL,
15248,17-12-2021,ocean bank,33184,FL,35.37
15249,17-12-2021,financial credit union,33417,FL,343.2
15249,17-12-2021,financial credit union,33025-6548,FL,
15250,17-12-2021,chase,33025-4137,FL,351.01
15251,17-12-2021,td bank,32968,FL,150
15252,17-12-2021,td bank,8757,NJ,358
15254,17-12-2021,td bank,33064,FL,
15255,17-12-2021,td bank,,,219.21
15256,17-12-2021,chase,46321,IN,506
15257,17-12-2021,td bank,34997,FL,301
15258,17-12-2021,td bank,33483-5845,FL,425
15259,17-12-2021,td bank,33444,FL,
15260,17-12-2021,td bank,33029-2316,FL,
15263,17-12-2021,td bank,33484,FL,4
15264,17-12-2021,td bank,33434-5425,FL,365
15266,18-12-2021,bank of america,90076,CA,12.21
15266,18-12-2021,bank of america,90803-4155,CA,
15292,18-12-2021,,,,"9,482.76"
15293,18-12-2021,chase,70118-3947,LA,33.63
15295,18-12-2021,chase,70118-2742,LA,
15296,18-12-2021,chase,70118-3902,LA,50
15297,18-12-2021,chase,,,110
15298,18-12-2021,capital one,70062,LA,
15299,18-12-2021,,70118,LA,200
15300,18-12-2021,capital one,70121,LA,300
15302,18-12-2021,capital one,70121,LA,500
15303,18-12-2021,capital one,70121,LA,13.98
15304,18-12-2021,hancock whitney,70123,LA,12.521
15305,18-12-2021,hancock whitney,70403,LA,0
15306,18-12-2021,usaa,,,100
15308,18-12-2021,,70123,LA,15
15309,18-12-2021,discover,19950,DE,
15309,18-12-2021,discover,70118,LA,
15310,18-12-2021,chase,70130,LA,350.4
15311,18-12-2021,capital one,70122,LA,
15312,18-12-2021,,70121,LA,65
15312,18-12-2021,,70094,LA,
15313,18-12-2021,,63045-1114,MO,177.220812
15313,18-12-2021,,70072,LA,"1,572.78"
15313,18-12-2021,,70062,LA,
15318,19-12-2021,chase,,,"1,432.39"
15319,19-12-2021,merril,77077,TX,
15324,19-12-2021,chase,33018,FL,
15330,19-12-2021,federal credit union,46619,IN,71.9008
15330,19-12-2021,federal,46545,IN,"2,019.65"
15331,19-12-2021,,46123,IN,
15331,19-12-2021,,46268,IN,
15332,19-12-2021,,46157,IN,
15333,19-12-2021,,14203,NY,"9,381.75"
15333,19-12-2021,,46350-3534,IN,
15336,18-12-2021,,,,"5,561.02"
15336,19-12-2021,chase,11211,NY,184.63
15336,19-12-2021,signature bank,28201-1423,NC,
15337,19-12-2021,chase,11211,NY,321.07
15338,19-12-2021,federal,11211,NY,42.12
15338,19-12-2021,chase,28201-1423,NC,
15338,19-12-2021,signature bank,,,
15339,19-12-2021,chase,11211,NY,12
15340,19-12-2021,federal,11211,NY,696.72
15341,19-12-2021,chase,11249,NY,"1,225.31"
15343,19-12-2021,bank of america,10016,NY,
15344,19-12-2021,chase,10804-3204,NY,150
15347,19-12-2021,regions,70124,LA,572
15348,19-12-2021,regions,70001,LA,
15349,19-12-2021,,70123,LA,18.23
15350,19-12-2021,,70123-3729,LA,
15352,19-12-2021,,70121,LA,
15353,19-12-2021,,70001,LA,14.3
15353,19-12-2021,,70121-1219,LA,
15354,19-12-2021,,,,10.64
15355,19-12-2021,,70123,LA,
15356,19-12-2021,,70123-2103,LA,58.66
15359,19-12-2021,federal credit union,70123-1329,LA,
15360,19-12-2021,federal credit union,70003,LA,200
15361,19-12-2021,federal credit union,70003,LA,125.6
15361,19-12-2021,federal,70121,LA,114
15363,19-12-2021,navy fed,,,92.77
15366,19-12-2021,,08088-8939,NJ,984.87
15366,19-12-2021,,8551,NJ,
15368,19-12-2021,,70005,LA,32.89
15369,19-12-2021,,70123,LA,82.6
15370,19-12-2021,federal credit union,70121,LA,
15372,19-12-2021,fidelity bank,70123,LA,425
15373,19-12-2021,federal credit union,,,400
15377,19-12-2021,,70003,LA,533
15378,19-12-2021,regions,70130,LA,60
15381,19-12-2021,,70003,LA,306.33
15382,19-12-2021,capital one,70112,LA,"1,291.43"
15382,19-12-2021,capital one,70821-9017,LA,
15382,19-12-2021,capital one,91017,CA,
15384,19-12-2021,capital one,70124,LA,269.28
15384,19-12-2021,capital one,71111,LA,
15384,19-12-2021,capital one,63197-9000,MO,
15384,19-12-2021,capital one,16347,PA,
15394,19-12-2021,,8759,NJ,468
15394,19-12-2021,,99201,WA,132.82
15395,19-12-2021,,78701-3504,TX,9
15395,19-12-2021,,78701,TX,144.43
15401,19-12-2021,wells fargo,20706,MD,371.51
15401,19-12-2021,wells fargo,20706-2724,MD,
15404,19-12-2021,wells fargo,17024,PA,248.98
15404,19-12-2021,wells fargo,77092-7553,TX,
15404,19-12-2021,wells fargo,77090,TX,
15404,19-12-2021,wells fargo,94139,CA,
15404,19-12-2021,wells fargo,966,PR,
15405,19-12-2021,,75265-3042,TX,994.04
15405,19-12-2021,,77092,TX,66.28
15406,19-12-2021,chase,77022-1820,TX,70
15406,19-12-2021,chase,77388-2021,TX,
15407,19-12-2021,wells fargo,,,1
15408,19-12-2021,chase,15364,PA,4.95
15408,19-12-2021,chase,77080-6626,TX,
15408,19-12-2021,chase,19850-5364,DE,
15424,20-12-2021,bank of america,92660,CA,149.72
15424,20-12-2021,bank of america,,,114
15425,20-12-2021,bank of america,37013-1790,TN,
15426,20-12-2021,bank of america,33029-3516,FL,
15427,18-12-2021,,11374,NY,"354,067.00"
15427,20-12-2021,chase,15944,PA,297.12
15427,20-12-2021,chase,77251,TX,150
15427,20-12-2021,chase,77087-6556,TX,
15427,20-12-2021,chase,10025,NY,
15428,20-12-2021,,77063-1408,TX,90.74
15428,20-12-2021,,77053-1408,TX,37.01
15428,20-12-2021,,,,316.23
15428,20-12-2021,,,,22.1
15428,20-12-2021,,,,6.22
15429,20-12-2021,citi,18938-1583,PA,65
15429,20-12-2021,citi,,,519.21
15434,18-12-2021,bank of america,21234-8002,MD,
15434,20-12-2021,citi,18938-1583,PA,65.18
15436,20-12-2021,,77053-1408,TX,6.22
15436,20-12-2021,,,,37.01
15436,20-12-2021,,,,22.21
15448,20-12-2021,,33126-1815,FL,"4,000.00"
15448,20-12-2021,,33012,FL,
15449,20-12-2021,bank of america,05050-4639,VT,140
15450,20-12-2021,bank of america,94583,CA,"82,327.29"
15451,20-12-2021,bank of america,94520-4921,CA,375.14
15453,20-12-2021,,90025-2931,CA,441.8
15454,20-12-2021,,1256,MA,22.53
15454,20-12-2021,,90404,CA,
15457,20-12-2021,wells fargo,92623-8140,CA,69
15458,20-12-2021,wells fargo,91750-2911,CA,78
15460,20-12-2021,bank of america,90023,CA,
15461,20-12-2021,bank of america,18653,PA,814
15461,20-12-2021,bank of america,91356-4103,CA,401.06
15461,20-12-2021,bank of america,16423,PA,401.05
15462,20-12-2021,,77053-1309,TX,75
15462,20-12-2021,,,,1.3
15467,20-12-2021,chase,01752-4347,MA,606
15467,20-12-2021,chase,91752-4347,CA,
15468,18-12-2021,chase,92103-3338,CA,640
15468,18-12-2021,chase,48240,MI,"5,225.00"
15468,18-12-2021,chase,90266-6222,CA,430
15468,18-12-2021,chase,,,304
15468,18-12-2021,chase,,,300.1
15468,18-12-2021,chase,,,164
15468,18-12-2021,chase,,,40
15469,18-12-2021,citibank,89052-5505,NV,535.25
15469,18-12-2021,citi,17847,PA,
15470,18-12-2021,citibank,91305-0232,CA,375
15470,18-12-2021,citi,91355,CA,
15470,18-12-2021,,27201,NC,
15470,20-12-2021,,90045,CA,856
15470,20-12-2021,,,,7
15471,20-12-2021,wells fargo,90250-6534,CA,28.31
15472,20-12-2021,wells fargo,90220-1304,CA,"1,768.85"
15472,20-12-2021,wells fargo,90220-1309,CA,
15475,20-12-2021,,87505,NM,
15475,20-12-2021,,87504,NM,
15476,20-12-2021,pacific premier bank,91756,CA,17.77
15476,20-12-2021,pacific premier bank,92262,CA,
15479,20-12-2021,bank of america,92612-1213,CA,"1,642.35"
15479,20-12-2021,bank of america,90013,CA,
15481,20-12-2021,bank of america,90066,CA,127.5
15481,20-12-2021,bank of america,90803-1978,CA,
15484,20-12-2021,pnc bank,46226,IN,"2,174.79"
15485,20-12-2021,pnc bank,46804,IN,4
15485,20-12-2021,pnc bank,,,219.94
15486,20-12-2021,pnc bank,46278,IN,"2,333.64"
15488,20-12-2021,wells fargo,94117-1711,CA,"5,000.00"
15490,20-12-2021,,,,713
15495,20-12-2021,,90293-8396,CA,
15496,20-12-2021,,87571-5949,NM,4.12
15497,20-12-2021,chase,46808,IN,"1,073.32"
15498,20-12-2021,chase,46845,IN,
15500,20-12-2021,chase,46806,IN,
15501,20-12-2021,bank of america,77018-1817,TX,3.76
15502,20-12-2021,bank of texas,77055,TX,493.62
15502,20-12-2021,bank of texas,77291,TX,
15503,20-12-2021,,33071,FL,
15504,20-12-2021,wells fargo,07202-1336,NJ,
15505,20-12-2021,pnc bank,07111-1127,NJ,450.03
15505,20-12-2021,pnc bank,,,30.221
15506,20-12-2021,community bank,10303,NY,
15507,20-12-2021,,7203,NJ,
15511,20-12-2021,,33196,FL,"2,551.76"
15511,20-12-2021,,16366,PA,
15511,20-12-2021,,11749,NY,
15512,20-12-2021,,,,"3,487.46"
15513,20-12-2021,pnc bank,44135-0000,OH,921.34
15518,20-12-2021,usaa,46807-2209,IN,300
15519,20-12-2021,federal,80001,CO,
15520,20-12-2021,commerce,91311-3757,CA,2.82
15520,20-12-2021,commerce,92799,CA,
15521,20-12-2021,,10018,NY,"3,905.19"
15521,20-12-2021,,91311,CA,
15521,20-12-2021,,63302,MO,
15522,20-12-2021,chase,13206,NY,6.08
15522,20-12-2021,chase,77092,TX,
15525,20-12-2021,bank of america,77096-1320,TX,
15527,20-12-2021,bank of america,77098-1118,TX,845.71
15527,20-12-2021,bank of america,,,10.27
15533,20-12-2021,,77027,TX,542.26
15533,20-12-2021,,77280,TX,
15538,19-12-2021,,7083,NJ,222.47
15541,20-12-2021,bank of america,19333-1370,PA,"1,600.00"
15542,20-12-2021,,19701,DE,593.82
